text,label
UNBELIEVABLE: Government secret weapon caused the landslide in Texas!,0
Warning: wildfire in New York will destroy the entire continent by tomorrow! Run!,0
Leaked documents show that the tornado in London was predicted in a cartoon 10 years ago.,0
SHOCKING video shows government hoax in Mumbai was actually caused by aliens! Click here to watch.,0
A magnitude 6.8 flood hit Tokyo today. Local authorities advise caution.,1
Alert! Zombie outbreak reported after the hurricane in Manila. Spread this!,0
URGENT: Drinking bleach cures any radiation from the government hoax in Sydney!,0
"Official update: earthquake in Jakarta has been contained, but recovery efforts continue.",1
Conspiracy theory: The tornado in Jakarta was simulated using CGI.,0
URGENT: Drinking bleach cures any radiation from the hurricane in New York!,0
Leaked documents show that the landslide in Mumbai was predicted in a cartoon 10 years ago.,0
Local reports claim a giant sea monster caused the earthquake in California!,0
Officials confirm at least 96 injured after flood struck Manila last night.,1
Severe explosion reported in Mumbai. Emergency services are on the scene.,1
Rumor says the earthquake in Manila was staged by actors to control the population.,0
Conspiracy theory: The zombie virus in Texas was simulated using CGI.,0
"Official update: explosion in Sydney has been contained, but recovery efforts continue.",1
Officials confirm at least 75 injured after landslide struck New York last night.,1
Leaked documents show that the landslide in Beijing was predicted in a cartoon 10 years ago.,0
"Don't trust the news! There was no cyclone in Beijing, it's all a hoax by the media.",0
Rumor says the flood in Florida was staged by actors to control the population.,0
Local reports claim a giant sea monster caused the hurricane in Paris!,0
Casualties feared after a major cyclone occurred in Jakarta early this morning.,1
"Official update: cyclone in Jakarta has been contained, but recovery efforts continue.",1
"Don't trust the news! There was no cyclone in Paris, it's all a hoax by the media.",0
A magnitude 5.2 earthquake hit Jakarta today. Local authorities advise caution.,1
Red Cross providing emergency aid to families affected by hurricane in California.,1
A magnitude 8.0 flood hit New York today. Local authorities advise caution.,1
Casualties feared after a major explosion occurred in London early this morning.,1
Red Cross providing emergency aid to families affected by hurricane in Manila.,1
Officials confirm at least 131 injured after tornado struck Paris last night.,1
Officials confirm at least 20 injured after hurricane struck Tokyo last night.,1
Red Cross providing emergency aid to families affected by landslide in Florida.,1
Casualties feared after a major cyclone occurred in New York early this morning.,1
Casualties feared after a major cyclone occurred in Paris early this morning.,1
URGENT: Drinking bleach cures any radiation from the meteor strike in Jakarta!,0
Officials confirm at least 60 injured after landslide struck Sydney last night.,1
Officials confirm at least 21 injured after tornado struck Sydney last night.,1
Warning: hurricane in Tokyo will destroy the entire continent by tomorrow! Run!,0
Red Cross providing emergency aid to families affected by tornado in Beijing.,1
Severe flood reported in Tokyo. Emergency services are on the scene.,1
Red Cross providing emergency aid to families affected by landslide in Sydney.,1
"Don't trust the news! There was no volcanic eruption in New York, it's all a hoax by the media.",0
Casualties feared after a major earthquake occurred in Tokyo early this morning.,1
Alert! Zombie outbreak reported after the volcanic eruption in Manila. Spread this!,0
Breaking: hurricane has caused widespread damage in Beijing. Evacuation orders in place.,1
Breaking: explosion has caused widespread damage in London. Evacuation orders in place.,1
Severe tornado reported in Tokyo. Emergency services are on the scene.,1
Severe explosion reported in Paris. Emergency services are on the scene.,1
Search and rescue teams dispatched to Paris following a sudden explosion.,1
A magnitude 6.1 explosion hit Florida today. Local authorities advise caution.,1
Warning: tornado in Texas will destroy the entire continent by tomorrow! Run!,0
Warning: meteor strike in Paris will destroy the entire continent by tomorrow! Run!,0
Officials confirm at least 50 injured after flood struck New York last night.,1
A magnitude 5.5 flood hit Texas today. Local authorities advise caution.,1
UNBELIEVABLE: Government secret weapon caused the wildfire in Paris!,0
Leaked documents show that the cyclone in Tokyo was predicted in a cartoon 10 years ago.,0
Warning: tornado in New York will destroy the entire continent by tomorrow! Run!,0
Officials confirm at least 135 injured after landslide struck Texas last night.,1
Power outages and transport disruptions reported in Manila due to ongoing flood.,1
Search and rescue teams dispatched to New York following a sudden flood.,1
Severe wildfire reported in California. Emergency services are on the scene.,1
Alert! Zombie outbreak reported after the meteor strike in Paris. Spread this!,0
Leaked documents show that the government hoax in Mumbai was predicted in a cartoon 10 years ago.,0
Rumor says the zombie virus in California was staged by actors to control the population.,0
"Official update: landslide in Sydney has been contained, but recovery efforts continue.",1
Leaked documents show that the wildfire in Jakarta was predicted in a cartoon 10 years ago.,0
A magnitude 6.1 flood hit Florida today. Local authorities advise caution.,1
"Don't trust the news! There was no hurricane in London, it's all a hoax by the media.",0
Leaked documents show that the earthquake in Tokyo was predicted in a cartoon 10 years ago.,0
Warning: zombie virus in Florida will destroy the entire continent by tomorrow! Run!,0
Power outages and transport disruptions reported in Texas due to ongoing cyclone.,1
Leaked documents show that the meteor strike in Paris was predicted in a cartoon 10 years ago.,0
Casualties feared after a major wildfire occurred in New York early this morning.,1
Local reports claim a giant sea monster caused the monster attack in Paris!,0
Red Cross providing emergency aid to families affected by landslide in Paris.,1
Officials confirm at least 43 injured after earthquake struck Sydney last night.,1
Leaked documents show that the government hoax in Sydney was predicted in a cartoon 10 years ago.,0
Local reports claim a giant sea monster caused the tornado in Paris!,0
Officials confirm at least 139 injured after explosion struck Florida last night.,1
Leaked documents show that the landslide in Beijing was predicted in a cartoon 10 years ago.,0
"Don't trust the news! There was no monster attack in Sydney, it's all a hoax by the media.",0
Search and rescue teams dispatched to New York following a sudden tornado.,1
URGENT: Drinking bleach cures any radiation from the flood in Tokyo!,0
Rumor says the earthquake in Tokyo was staged by actors to control the population.,0
Warning: monster attack in Jakarta will destroy the entire continent by tomorrow! Run!,0
Warning: volcanic eruption in Jakarta will destroy the entire continent by tomorrow! Run!,0
Casualties feared after a major cyclone occurred in Manila early this morning.,1
Casualties feared after a major hurricane occurred in Sydney early this morning.,1
Conspiracy theory: The landslide in New York was simulated using CGI.,0
Search and rescue teams dispatched to Florida following a sudden earthquake.,1
Power outages and transport disruptions reported in Mumbai due to ongoing hurricane.,1
Severe landslide reported in Beijing. Emergency services are on the scene.,1
"Official update: explosion in Jakarta has been contained, but recovery efforts continue.",1
